Site ID,Facility Type,Facility Subtype,Facility ID,Automatic Start Gate,Bike Wash,Timing System,Start Gate,No of Persons Start Gate,Number of Straights,Number of Turns,Surface,Artificial Sports Lighting,Start Hill Elevation,Start Hill Width,Start Straight Length,Start Straight Width,Length of Straights,Degree of Banking at Middle of Bends,Degree of Banking at Middle of Straight,Overall Width,Total Length,Width of Turns/Bends,Radius of Turns/Bends,Finish Straight Length,Finish Straight Width,Black Trails,Length of Black Trails,Length of Blue Trails,Extreme Trails,Length of Extreme Trails,Length of Green Trails,Red Trails,Length of Red Trails,Length of All Trails,Operational Status,Operational Status Notes,Operator Name,Date Opened,Expected Opening Date,Accessibility Type (Text),Accessibility Type Group (Text),Management Type (Text),Management Type Group (Text),Disability: Activity Area,Disability: Changing Facilities,Disability: Doorways,Disability: Emergency Exits,Disability: Finding and reaching the entrance,Disability: Parking,Disability: Reception Area,Disability: Social Areas,Disability: Spectator Areas,Disability: Toilets,Changing Place Toilets,Disability Notes,Year Built,Year Built Estimated?,Is Refurbished?,Year Refurbished,Has changing rooms?,Are changing rooms refurbished?,Year changing rooms refurbished,Timing Type,Seasonality Type,Start Month,End Month,Closed Date,Closure Reason,Last Updated Date,Meets Active Places Criteria,Easting,Northing,Latitude,Longitude,Created Date
1200658,20,20007,30015919,,,0,,,,,3,0,,,,,,,,4.0,500.0,,16.0,60.0,4.5,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2009,0,0,,1,0,,2,1,1,12,,,2025-10-27 12:05:23,1,538830,191869,51.60855,0.003495447,2018-07-20 13:59:42
1044110,20,20007,30015920,,,0,,,,,3,0,,,,,,,,4.0,1000.0,,15.0,100.0,4.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,0,1,0,,2014,1,0,,1,0,,1,1,1,12,,,2025-03-31 08:51:13,1,432028,389167,53.39838,-1.519789,2018-07-20 14:07:30
1200399,20,20007,30015921,,,0,,,,,3,1,,,,,,,,6.0,1000.0,,12.0,100.0,6.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2016,0,0,,1,0,,2,1,1,12,,,2025-07-03 11:26:50,1,434241,418394,53.66094,-1.483318,2018-07-20 14:11:31
30005326,20,20007,30015922,,,0,,,,,3,0,,,,,,,,5.0,3000.0,,16.0,100.0,5.0,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,1,,2005,0,0,,1,0,,1,1,1,12,,,2025-03-07 10:06:54,1,635271,153990,51.23656,1.369028,2018-07-20 14:24:54
6015704,20,20004,30015930,0,,,0,,,,17,0,,,,,,,,1.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2008,0,0,,1,0,,1,1,1,12,,,2024-12-19 16:18:07,1,611599,301483,52.57002,1.120973,2018-07-24 09:10:16
30005077,20,20004,30016012,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Pay and Play,Public Access,Trust,Trust,0,0,0,0,0,1,0,0,0,1,0,,2010,1,0,,0,0,,1,1,1,12,,,2025-11-13 11:44:09,1,581138,285167,52.43448,0.6631993,2018-08-13 11:26:00
30006702,20,20004,30016312,0,,,0,,,,3,0,,,,,,,,2.0,73.0,,,,,,,,,,,,,,3,,,,,Registered Membership use,Public Access,Sport Club,Others,1,1,1,1,1,1,1,1,1,1,0,"5 disabled parking spaces, level access and a disabled toilet inside the Community Centre building.",2000,1,1,2016,1,1,2023,1,1,1,12,,,2025-02-24 13:55:24,1,384642,283855,52.45245,-2.227414,2018-09-19 11:15:14
20001920,20,20002,30016873,,,0,,,,,3,0,,,,,50.0,10.0,1.0,7.0,500.0,,20.0,,,,,,,,,,,,3,"579 length
6 width",,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,0,1,0,0,0,1,1,0,,1877,0,0,,0,0,,1,1,1,12,,,2024-11-26 11:44:54,1,530807,105864,50.83752,-0.1436549,2018-11-06 11:27:50
1044669,20,20003,30016893,0,,,0,7,2,1,3,0,8.0,8.0,10.0,6.0,,,,4.0,394.0,4.0,,10.0,6.0,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2012,0,0,,1,0,,2,1,1,12,,,2025-03-07 13:43:55,1,368734,307385,52.66329,-2.46371,2018-11-08 11:13:06
1005945,20,20003,30016894,0,,,0,1,2,1,3,0,1.5,8.0,10.0,6.0,,,,4.0,200.0,4.0,,10.0,6.0,,,,,,,,,,3,,Everyone Active,,,Registered Membership use,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,1,1,0,Lift on site.,2014,0,0,,0,0,,2,1,1,12,,,2025-05-29 07:47:06,1,451511,297778,52.57541,-1.241311,2018-11-08 11:22:39
30007876,20,20003,30016898,0,,,0,8,4,3,3,0,1.5,8.0,58.0,7.7,,,,4.0,300.0,5.2,,42.0,6.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,1,1,1,1,1,1,1,0,1,1,0,8 Disabled Parking Bays,1975,1,1,2012,2,2,,2,1,1,12,,,2025-05-08 11:28:21,1,374052,162835,51.36398,-2.374089,2018-11-08 16:21:49
6015842,20,20003,30016917,0,,,1,8,4,3,15,1,3.0,9.0,62.0,7.0,,,,6.0,380.0,4.0,,55.0,7.0,,,,,,,,,,3,Partially floodlit. Width of bends varies.,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2001,1,1,2011,1,0,,1,1,1,12,,,2025-02-04 11:05:20,1,246084,126053,51.01321,-4.195554,2018-11-09 15:01:07
30005811,20,20004,30016995,0,,,0,,,,9,0,,,,,,,,5.0,100.0,,,,,,,,,,,,,,4,pending funding for a resurface and maintenance as currently unsafe to use,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2008,1,0,,1,0,,1,1,1,12,,,2025-01-21 09:46:34,1,395522,350633,53.05295,-2.068254,2018-11-16 15:31:26
1041510,20,20004,30017168,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,1,1,1,0,0,1,0,0,,2015,0,0,,1,0,,1,1,1,12,,,2025-07-01 08:25:01,1,437917,382617,53.33912,-1.432009,2018-12-05 16:44:23
1003955,20,20004,30017650,0,,,0,,,,3,0,,,,,,,,6.0,100.0,,,,,,,,,,,,,,4,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,1,1,1,1,1,1,1,0,0,Don't have hoists. Wide door & access ramps,2017,0,0,,0,0,,1,1,1,12,,,2025-01-21 15:11:40,1,465135,104495,50.83632,-1.076373,2019-02-04 14:52:34
30008143,20,20004,30017827,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,2019-02-10,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,"Accessible via surfaced track. Slope to start is quite steep, but accessible with help",2018,0,0,,0,0,,1,1,1,12,,,2025-11-12 13:36:45,1,515263,130155,51.05917,-0.3566235,2019-02-18 15:19:58
1008304,20,20005,30017871,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,3.0,0,0.0,3.0,0,0.0,6.0,3,,,,,Pay and Play,Public Access,Commercial Management,Commercial,1,1,1,1,1,1,1,1,0,1,0,Lift,2018,1,0,,1,0,,1,1,1,12,,,2025-10-28 09:57:43,1,384027,194974,51.65333,-2.232279,2019-02-25 15:56:29
1004742,20,20007,30018568,,,0,,,,,3,0,,,,,,,,6.0,1000.0,,12.0,100.0,6.0,,,,,,,,,,3,,Doncaster Culture And Leisure Trust,,,Pay and Play,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2019,0,0,,1,0,,2,1,1,12,,,2024-12-10 09:53:37,1,459813,402465,53.51549,-1.099438,2019-05-15 12:46:33
30005288,20,20003,30018905,0,,,1,8,5,6,16,0,5.0,8.0,42.0,8.0,,,,5.0,375.0,5.0,,30.0,8.0,,,,,,,,,,3,There are 5 straights,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,0,0,1,1,1,0,1,1,1,0,0,,2008,1,0,,0,0,,1,1,1,12,,,2025-03-07 11:37:58,1,619959,166185,51.35215,1.157547,2019-07-01 16:00:04
30005288,20,20004,30018906,0,,,0,,,,3,0,,,,,,,,5.0,100.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,0,0,1,1,1,0,1,1,1,0,0,,2019,0,0,,0,0,,1,1,1,12,,,2025-03-07 11:37:58,1,619959,166185,51.35215,1.157547,2019-07-01 16:00:10
1068608,20,20004,30018954,0,,,0,,,,3,0,,,,,,,,5.0,45.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,1,1,1,1,1,1,1,1,1,0,,2015,0,0,,1,0,,2,1,1,12,,,2025-02-10 16:18:44,1,456762,301847,52.61146,-1.163148,2019-07-09 10:43:12
1039241,20,20004,30019143,0,,,0,,,,9,0,,,,,,,,2.0,75.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,1,0,1,0,1,0,,2013,0,0,,1,0,,1,1,1,12,,,2025-02-24 14:09:52,1,478879,250460,52.14682,-0.8486465,2019-07-31 14:48:57
30008428,20,20004,30019255,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,0,0,1,0,0,0,0,0,,2018,0,0,,2,2,,1,1,1,12,,,2025-06-03 10:42:47,1,429212,428492,53.752,-1.558476,2019-08-19 14:28:04
30008428,20,20003,30019256,0,,,1,8,4,4,17,0,5.0,8.0,61.0,6.0,,,,5.0,330.0,5.0,,61.0,7.0,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,0,0,1,0,0,0,0,0,,2018,0,0,,2,2,,1,1,1,12,,,2025-06-03 10:42:47,1,429212,428492,53.752,-1.558476,2019-08-19 14:28:05
30008428,20,20005,30019257,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,0,0,1,0,0,0,0,0,,2018,0,0,,2,2,,1,1,1,12,,,2025-06-03 10:42:47,1,429212,428492,53.752,-1.558476,2019-08-19 14:28:06
1011426,20,20004,30019652,0,,,0,,,,3,0,,,,,,,,1.0,50.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Trust,Trust,1,1,1,1,1,1,1,1,1,1,0,,2019,0,0,,1,0,,1,1,1,12,,,2025-02-17 11:06:43,1,207912,53934,50.35389,-4.701655,2019-10-04 10:35:44
1040029,20,20004,30019805,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,1,1,1,1,1,1,1,1,1,0,Defibrillator on site.,2016,1,0,,0,0,,1,1,1,12,,,2025-03-04 16:13:16,1,313694,113712,50.91639,-3.229119,2019-10-17 15:56:03
1206550,20,20004,30020004,0,,,0,,,,3,0,,,,,,,,1.0,100.0,,,,,,,,,,,,,,3,215m long,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2005,0,0,,0,0,,1,1,1,12,,,2025-05-15 09:07:32,1,625243,308888,52.631,1.32699,2019-11-04 13:28:51
1206534,20,20006,30020047,,,,,,,,12,0,,,,,,2.0,1.0,6.0,80.0,,,,,,,,,,,,,,3,"Grit surface. Two unisex toilets and one disabled toilet / baby changing room
Separate area housing two team changing rooms and two officials changing rooms all with showers and toilets  plus a disabled changing room with toilet
Two external accessible toilets available for club use on match days
Two storage rooms
",,,,Sports Club / Community Association,Public Access,Community Organisation,Others,1,0,1,1,1,1,1,0,0,1,0,,1970,1,0,,1,0,,1,1,1,12,,,2025-08-11 10:00:19,1,615180,304739,52.59785,1.175846,2019-11-06 12:24:37
6002045,20,20004,30020097,0,,,0,,,,3,0,,,,,,,,1.5,91.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,1,0,0,0,0,0,0,,2011,0,0,,1,0,,1,1,1,12,,,2025-11-18 12:01:11,1,428661,516634,54.54417,-1.55849,2019-11-12 11:24:53
1044203,20,20004,30020148,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,School/College/University (in house),Education,1,0,1,1,1,1,1,0,0,1,0,,2011,1,0,,1,0,,2,1,1,12,,,2025-06-06 09:49:27,1,415176,427370,53.74251,-1.771387,2019-11-15 14:17:19
30006555,20,20002,30020519,,,0,,,,,3,1,,,,,100.0,10.0,10.0,7.0,400.0,,30.0,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,0,0,0,0,1,0,0,0,0,0,0,Defibrillator on site,1980,1,0,,1,0,,1,1,1,12,,,2025-10-23 08:21:39,1,422611,255910,52.20098,-1.670567,2020-01-06 16:54:43
30006555,20,20004,30020520,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Sport Club,Others,0,0,0,0,1,0,0,0,0,0,0,Defibrillator on site,2000,1,0,,1,0,,1,1,1,12,,,2025-10-23 08:21:39,1,422611,255910,52.20098,-1.670567,2020-01-06 16:54:43
6016113,20,20004,30020553,0,,,0,,,,3,0,,,,,,,,2.0,50.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,0,0,1,0,0,0,1,0,0,,2018,0,0,,2,2,,1,1,1,12,,,2025-07-24 12:09:09,1,345832,351053,53.05399,-2.809584,2020-01-09 10:22:39
1044896,20,20001,30021758,,,0,,,,,13,,,,,,100.0,45.0,12.0,9.0,250.0,,40.0,,,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,1,,2015,0,0,,1,0,,2,1,1,12,,,2025-05-29 14:12:14,1,437315,335179,52.91277,-1.446536,2020-04-22 12:58:47
1005052,20,20004,30022403,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2018,1,0,,1,0,,1,1,1,12,,,2025-04-22 08:18:43,1,397856,451749,53.96183,-2.034169,2020-06-12 16:39:50
6007178,20,20004,30022513,0,,,0,,,,17,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1995,1,0,,0,0,,1,1,1,12,,,2024-12-17 11:36:25,1,292119,66930,50.49221,-3.522241,2020-07-01 15:46:00
1206701,20,20004,30023934,0,,,0,,,,3,0,,,,,,,,3.0,60.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-04-22 14:30:42,1,544727,100518,50.78617,0.05179794,2021-01-08 12:54:51
30009442,20,20007,30023954,,,0,,,,,3,1,,,,,,,,7.0,1600.0,,16.0,80.0,7.0,,,,,,,,,,3,,,,,Sports Club / Community Association,Public Access,Local Authority (in house),Local Authority,1,1,1,1,1,1,1,1,1,1,0,,2020,0,0,,1,0,,2,1,1,12,,,2025-08-14 14:23:28,1,599742,229326,51.92661,0.9036341,2021-01-11 16:29:06
1042108,20,20004,30025275,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Commercial Management,Commercial,1,0,1,1,1,0,1,0,0,0,0,,2013,0,0,,0,0,,1,1,1,12,,,2025-02-25 14:59:05,1,525678,173711,51.44846,-0.1927889,2021-04-19 19:17:55
30009594,20,20004,30025353,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Private Use,Private,School/College/University (in house),Education,1,1,1,1,1,1,1,0,0,1,0,,2018,0,0,,1,0,,1,1,1,12,,,2025-10-13 14:29:10,1,389800,300347,52.60084,-2.152012,2021-05-05 15:40:33
6020164,20,20004,30026035,0,,,0,,,,9,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,True length = 175m,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2012,0,0,,0,0,,1,1,1,12,,,2025-03-31 10:06:59,1,446350,298091,52.57869,-1.317422,2021-08-05 18:40:53
30009731,20,20005,30026048,,0,,,,,,,,,,,,,,,,,,,,,0,0.0,7.242,0,0.0,0.0,0,0.0,7.24,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,1960,1,0,,0,0,,1,1,1,12,,,2025-01-06 10:16:32,1,458464,515221,54.52892,-1.098146,2021-08-09 17:09:13
30009732,20,20004,30026050,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-11-28 09:18:33,1,287303,79500,50.60429,-3.593921,2021-08-10 11:53:04
6011483,20,20004,30026051,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,1,0,0,0,0,0,0,0,0,0,0,,2019,0,0,,0,0,,1,1,1,12,,,2025-12-11 08:57:34,1,363951,175194,51.47456,-2.520418,2021-08-10 11:59:04
30009733,20,20004,30026052,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2019,0,0,,0,0,,1,1,1,12,,,2025-01-03 09:27:43,1,358210,168124,51.41059,-2.602241,2021-08-10 12:06:42
6005523,20,20004,30026053,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2025-06-24 15:51:58,1,464594,151530,51.25928,-1.075673,2021-08-10 12:41:58
30009734,20,20004,30026054,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2018,0,0,,0,0,,1,1,1,12,,,2025-01-15 15:40:00,1,434768,112541,50.91129,-1.506832,2021-08-10 12:55:17
30009739,20,20004,30026062,0,,,0,,,,3,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-01-23 14:25:39,1,478349,155219,51.29073,-0.8777818,2021-08-10 14:52:56
6000236,20,20004,30026063,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2018,0,0,,0,0,,1,1,1,12,,,2025-02-17 12:36:58,1,413969,181410,51.53144,-1.799997,2021-08-10 15:25:45
30009740,20,20004,30026064,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2016,0,0,,0,0,,1,1,1,12,,,2025-01-28 11:50:26,1,361139,171416,51.4404,-2.560491,2021-08-10 15:34:12
1205753,20,20004,30026065,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2012,0,1,2020,0,0,,1,1,1,12,,,2025-06-10 13:07:40,1,361291,181048,51.52702,-2.559366,2021-08-10 15:39:43
6011123,20,20004,30026066,0,,,0,,,,9,0,,,,,,,,4.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1990,1,1,2020,0,0,,1,1,1,12,,,2024-12-17 14:37:50,1,384097,157294,51.31453,-2.229559,2021-08-10 16:03:42
30009741,20,20004,30026067,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2010,0,1,2016,0,0,,1,1,1,12,,,2025-01-28 12:49:37,1,356701,172069,51.44594,-2.624425,2021-08-10 16:14:35
1041834,20,20004,30026068,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2015,0,0,,0,0,,1,1,1,12,,,2024-12-16 10:41:13,1,396336,165033,51.38433,-2.054025,2021-08-10 16:21:43
30009742,20,20004,30026073,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Pay and Play,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,1,0,,1,1,1,12,,,2025-02-13 10:37:26,1,359911,168075,51.41028,-2.577778,2021-08-10 18:08:55
6002944,20,20004,30026075,0,,,0,,,,17,0,,,,,,,,2.5,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,1985,1,0,,0,0,,1,1,1,12,,,2025-03-11 10:55:25,1,421150,573159,55.05248,-1.670494,2021-08-11 10:08:05
30009743,20,20004,30026076,0,,,0,,,,3,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2008,0,1,2021,0,0,,1,1,1,12,,,2025-12-03 13:22:43,1,365502,171693,51.44318,-2.497753,2021-08-11 10:28:10
30009744,20,20004,30026077,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-01-10 14:34:47,1,550136,175383,51.45752,0.1596305,2021-08-11 10:36:08
6004459,20,20004,30026079,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-01-03 16:26:06,1,486157,157628,51.31126,-0.76525,2021-08-11 11:17:22
1042922,20,20004,30026080,0,,,0,,,,9,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Commercial Management,Commercial,0,0,0,0,0,0,0,0,0,0,0,,2017,0,0,,0,0,,1,1,1,12,,,2024-12-06 13:01:49,1,538744,171089,51.42185,-0.005913589,2021-08-11 11:39:31
30009745,20,20004,30026081,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2017,0,0,,0,0,,1,1,1,12,,,2024-12-11 11:35:54,1,531000,170023,51.4141,-0.1176207,2021-08-11 11:45:06
6001414,20,20004,30026082,0,,,0,,,,17,0,,,,,,,,2.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Other,Others,0,0,0,0,0,0,0,0,0,0,0,,2010,0,0,,0,0,,1,1,1,12,,,2025-02-05 10:57:36,1,455731,304787,52.638,-1.177875,2021-08-11 11:52:24
30009746,20,20004,30026084,0,,,0,,,,9,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2021,0,0,,0,0,,1,1,1,12,,,2024-12-20 16:30:25,1,385380,355102,53.09295,-2.219761,2021-08-11 13:25:40
1009412,20,20004,30026085,0,,,0,,,,17,0,,,,,,,,3.3,100.0,,,,,,,,,,,,,,3,,Coventry Sports Foundation,,,Free Public Access,Public Access,Trust,Trust,0,0,0,0,0,0,0,0,0,0,0,Lift on site,2009,0,0,,0,0,,1,1,1,12,,,2025-09-10 10:00:30,1,436081,277291,52.39248,-1.471201,2021-08-11 13:29:32
30009747,20,20004,30026086,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2012,0,0,,0,0,,1,1,1,12,,,2025-01-09 14:38:01,1,431233,260996,52.24628,-1.543943,2021-08-11 13:38:09
6016643,20,20004,30026087,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Community Organisation,Others,1,0,1,1,1,1,0,0,1,1,0,,2012,0,1,2021,0,0,,1,1,1,12,,,2025-09-04 07:39:49,1,343330,283117,52.44308,-2.83515,2021-08-11 13:43:33
30009748,20,20004,30026088,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,"2025 - Thursday skateboarding /BMX lessons 4pm-7pm - to facilitate the after-school clubs, they close off parts of the skatepark to deliver sessions during the times below.",,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,1,1,1,1,1,0,0,1,1,,2020,0,0,,0,0,,1,1,1,12,,,2025-01-14 12:26:41,1,511495,195460,51.6469,-0.3899173,2021-08-11 14:16:06
30009749,20,20004,30026089,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,0,0,,1,1,1,12,,,2025-01-06 14:44:01,1,472044,171311,51.43623,-0.9649258,2021-08-11 14:39:02
6004772,20,20004,30026092,0,,,0,,,,3,0,,,,,,,,3.0,100.0,,,,,,,,,,,,,,3,,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2020,0,0,,1,0,,1,1,1,12,,,2025-05-08 10:10:38,1,516635,189075,51.58847,-0.317784,2021-08-11 14:46:36
30009751,20,20003,30026095,0,,,1,8,4,3,17,0,5.0,8.0,36.0,8.0,,,,6.0,250.0,7.0,,50.0,7.0,,,,,,,,,,3,1 Four-cross - Race Track,,,,Free Public Access,Public Access,Local Authority (in house),Local Authority,0,0,0,0,0,0,0,0,0,0,0,,2011,0,0,,0,0,,1,1,1,12,,,2025-01-17 09:46:26,1,443001,118398,50.9634,-1.38904,2021-08-11 16:02:56
